Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FDI","Foreign Direct Investment (FDI)","127","Marshall Islands","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","5.835497","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","127","Marshall Islands","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","9.752051","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","136","Mauritania","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","271.19784","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","136","Mauritania","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","587.243766","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","136","Mauritania","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","772.890477","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","137","Mauritius","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","378.764432","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","137","Mauritius","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","479.99589","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","137","Mauritius","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","460.511368","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","138","Mexico","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","31068.617","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","138","Mexico","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","34200.409","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","138","Mexico","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","33729.6144","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","141","Mongolia","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","-4156.405","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","141","Mongolia","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","1494.35","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","141","Mongolia","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","2173.741","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","273","Montenegro","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","226.409643","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","273","Montenegro","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","558.565764","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","273","Montenegro","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","489.814821","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","142","Montserrat","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","1.684444","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","142","Montserrat","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","1.607407","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","142","Montserrat","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","1.707037","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","143","Morocco","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","2157.149441","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","143","Morocco","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","2686.029715","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","143","Morocco","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","3558.878862","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","144","Mozambique","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","3093.4","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","144","Mozambique","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","2293.1","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","144","Mozambique","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","2703.031294","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","28","Myanmar","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","2989","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","28","Myanmar","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","4341","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","28","Myanmar","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","3554.048","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","147","Namibia","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","355.590232","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","147","Namibia","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","279.946036","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","147","Namibia","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","208.556758","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","149","Nepal","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","106.133571","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","149","Nepal","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","197.775964","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","149","Nepal","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","67.055675","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","150","Netherlands","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","59734.12145","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","150","Netherlands","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","16557.652986","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","150","Netherlands","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","87670.589013","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","153","New Caledonia","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","414.176023","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","153","New Caledonia","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","410.145856","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","153","New Caledonia","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","249.817258","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","156","New Zealand","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","2844.354103","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","156","New Zealand","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","2428.574474","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","156","New Zealand","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","2397.49581","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","157","Nicaragua","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","989.1","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","157","Nicaragua","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","1035.4","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","157","Nicaragua","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","837.6","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","158","Niger","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","301.332478","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","158","Niger","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","338.71071","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","158","Niger","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","466.042273","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","159","Nigeria","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","3453.258408","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","159","Nigeria","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","2412.974916","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","159","Nigeria","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","775.2474","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","154","North Macedonia","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","374.604282","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","154","North Macedonia","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","205.262028","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","154","North Macedonia","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","725.20283","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","162","Norway","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","-3899.880952","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","162","Norway","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","-5849.000262","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","162","Norway","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","225.760836","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","221","Oman","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","2265.279584","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","221","Oman","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","2918.075423","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","221","Oman","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","5940.182055","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","165","Pakistan","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","2576","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","165","Pakistan","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","2496","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","165","Pakistan","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","1737","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","180","Palau","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","36.008019","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","180","Palau","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","27.484633","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","180","Palau","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","21.5","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","299","Palestine","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","296.7","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","299","Palestine","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","188.344526","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","299","Palestine","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","251.628395","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","166","Panama","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","4745.4","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","166","Panama","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","4176.645","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","166","Panama","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","5080.392578","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","168","Papua New Guinea","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","-39.764921","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","168","Papua New Guinea","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","-180.17671","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","168","Papua New Guinea","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","-341.200432","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","169","Paraguay","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","425.334759","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","169","Paraguay","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","576.181374","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","169","Paraguay","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","457.636953","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","170","Peru","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","6739.051858","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","170","Peru","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","6860.492819","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","170","Peru","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","6967.475789","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","171","Philippines","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","6915.149","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","171","Philippines","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","8703.550653","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","171","Philippines","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","6602.459617","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","173","Poland","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","15690.147561","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","173","Poland","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","9172.340071","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","173","Poland","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","15996.269918","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","174","Portugal","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","5065.822944","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","174","Portugal","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","7752.151776","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","174","Portugal","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","7115.338198","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","179","Qatar","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","773.901","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","179","Qatar","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","985.989011","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","179","Qatar","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","-2186.263736","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","117","Republic of Korea","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","12104.3","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","117","Republic of Korea","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","17912.9","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","117","Republic of Korea","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","12182.6","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","146","Republic of Moldova","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","84.18","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","146","Republic of Moldova","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","151.59","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","146","Republic of Moldova","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","292.07","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","183","Romania","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","5000.387417","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","183","Romania","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","5419.471086","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","183","Romania","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","6218.911348","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","185","Russian Federation","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","37175.766913","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","185","Russian Federation","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","25953.535828","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","185","Russian Federation","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","13227.642062","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","184","Rwanda","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","342.3","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","184","Rwanda","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","356.436501","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","184","Rwanda","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","381.911599","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","188","Saint Kitts and Nevis","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","93.77","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","188","Saint Kitts and Nevis","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","50.927407","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","188","Saint Kitts and Nevis","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","84.843333","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","189","Saint Lucia","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","129.32037","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","189","Saint Lucia","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","131.028889","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","189","Saint Lucia","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","135.135556","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","191","Saint Vincent and the Grenadines","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","153.077037","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","191","Saint Vincent and the Grenadines","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","98.13963","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","191","Saint Vincent and the Grenadines","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","100.46963","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","244","Samoa","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","2.549967","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","244","Samoa","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","9.078017","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","244","Samoa","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","16.722124","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","193","Sao Tome and Principe","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","30.607771","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","193","Sao Tome and Principe","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","29.184452","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","193","Sao Tome and Principe","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","23.203612","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","194","Saudi Arabia","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","7452.533333","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","194","Saudi Arabia","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","1418.843614","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","194","Saudi Arabia","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","4247.119093","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","195","Senegal","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","472.409796","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","195","Senegal","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","588.292998","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","195","Senegal","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","847.841575","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","272","Serbia","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","2352.016562","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","272","Serbia","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","2878.291575","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","272","Serbia","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","4090.505675","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","196","Seychelles","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","155.238","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","196","Seychelles","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","191.947661","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","196","Seychelles","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","119.523531","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","197","Sierra Leone","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","137.965734","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","197","Sierra Leone","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","128.88345","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","197","Sierra Leone","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","217.812919","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","200","Singapore","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","70221.273208","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","200","Singapore","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","84670.982599","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","200","Singapore","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","75968.719835","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","280","Sint Maarten (Dutch part)","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","54.709962","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","280","Sint Maarten (Dutch part)","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","64.248297","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","280","Sint Maarten (Dutch part)","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","-196.625698","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","199","Slovakia","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","805.90078","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","199","Slovakia","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","4016.770767","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","199","Slovakia","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","1675.084894","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","198","Slovenia","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","1245.942087","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","198","Slovenia","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","897.753076","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","198","Slovenia","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","1384.172995","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","25","Solomon Islands","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","38.607527","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","25","Solomon Islands","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","42.8399","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","25","Solomon Islands","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","24.838211","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","201","Somalia","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","330","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","201","Somalia","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","369","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","201","Somalia","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","408","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","202","South Africa","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","2235.001472","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","202","South Africa","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","2008.360978","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","202","South Africa","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","5449.554014","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","277","South Sudan","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","-7.85","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","277","South Sudan","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","1.42","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","277","South Sudan","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","60.14","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","203","Spain","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","31569.396294","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","203","Spain","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","41966.313078","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","203","Spain","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","53494.91953","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","38","Sri Lanka","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","897.049","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","38","Sri Lanka","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","1372.723","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","38","Sri Lanka","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","1614.044","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","276","Sudan","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","1063.767535","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","276","Sudan","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","1065.298481","X","International reliable sources","UNCTAD"
