Domain Code,Domain,Area Code (FAO),Area,ISO Currency Code (FAO),Currency,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
PE,Exchange rates - Annual,197,Sierra Leone,SLL,Leone,5540,Standard local currency units per USD,2018,2018,,7931.63175,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,200,Singapore,SGD,Singapore Dollar,5540,Standard local currency units per USD,2016,2016,,1.381546364,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,200,Singapore,SGD,Singapore Dollar,5540,Standard local currency units per USD,2017,2017,,1.380925,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,200,Singapore,SGD,Singapore Dollar,5540,Standard local currency units per USD,2018,2018,,1.348841667,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,280,Sint Maarten (Dutch part),ANG,Netherlands Antillean Guilder,5540,Standard local currency units per USD,2016,2016,,1.79,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,280,Sint Maarten (Dutch part),ANG,Netherlands Antillean Guilder,5540,Standard local currency units per USD,2017,2017,,1.79,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,280,Sint Maarten (Dutch part),ANG,Netherlands Antillean Guilder,5540,Standard local currency units per USD,2018,2018,,1.79,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,199,Slovakia,EUR,Euro,5540,Standard local currency units per USD,2016,2016,,0.904035128,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,199,Slovakia,EUR,Euro,5540,Standard local currency units per USD,2017,2017,,0.885205508,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,199,Slovakia,EUR,Euro,5540,Standard local currency units per USD,2018,2018,,0.846772667,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,198,Slovenia,EUR,Euro,5540,Standard local currency units per USD,2016,2016,,0.904035128,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,198,Slovenia,EUR,Euro,5540,Standard local currency units per USD,2017,2017,,0.885205508,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,198,Slovenia,EUR,Euro,5540,Standard local currency units per USD,2018,2018,,0.846772667,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,25,Solomon Islands,SBD,Solomon Islands Dollar,5540,Standard local currency units per USD,2016,2016,,7.948152938,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,25,Solomon Islands,SBD,Solomon Islands Dollar,5540,Standard local currency units per USD,2017,2017,,7.887390369,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,25,Solomon Islands,SBD,Solomon Islands Dollar,5540,Standard local currency units per USD,2018,2018,,7.952504861,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,201,Somalia,SOS,Somali Shilling,5540,Standard local currency units per USD,2016,2016,,23061.78431,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,201,Somalia,SOS,Somali Shilling,5540,Standard local currency units per USD,2017,2017,,23097.98732,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,201,Somalia,SOS,Somali Shilling,5540,Standard local currency units per USD,2018,2018,,24300,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,202,South Africa,ZAR,Rand,5540,Standard local currency units per USD,2016,2016,,14.70961089,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,202,South Africa,ZAR,Rand,5540,Standard local currency units per USD,2017,2017,,13.33378146,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,202,South Africa,ZAR,Rand,5540,Standard local currency units per USD,2018,2018,,13.24091113,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,277,South Sudan,SSP,South Sudanese Pound,5540,Standard local currency units per USD,2016,2016,,46.72916667,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,277,South Sudan,SSP,South Sudanese Pound,5540,Standard local currency units per USD,2017,2017,,113.6475,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,277,South Sudan,SSP,South Sudanese Pound,5540,Standard local currency units per USD,2018,2018,,141.3858333,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,203,Spain,EUR,Euro,5540,Standard local currency units per USD,2016,2016,,0.904035128,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,203,Spain,EUR,Euro,5540,Standard local currency units per USD,2017,2017,,0.885205508,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,203,Spain,EUR,Euro,5540,Standard local currency units per USD,2018,2018,,0.846772667,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,38,Sri Lanka,LKR,Sri Lanka Rupee,5540,Standard local currency units per USD,2016,2016,,145.5816675,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,38,Sri Lanka,LKR,Sri Lanka Rupee,5540,Standard local currency units per USD,2017,2017,,152.446414,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,38,Sri Lanka,LKR,Sri Lanka Rupee,5540,Standard local currency units per USD,2018,2018,,162.4648587,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,276,Sudan,SDG,Sudanese Pound,5540,Standard local currency units per USD,2016,2016,,6.751416667,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,276,Sudan,SDG,Sudanese Pound,5540,Standard local currency units per USD,2017,2017,,6.68336,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,276,Sudan,SDG,Sudanese Pound,5540,Standard local currency units per USD,2018,2018,,24.3289109,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,207,Suriname,SRD,Surinam Dollar,5540,Standard local currency units per USD,2016,2016,,6.228630279,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,207,Suriname,SRD,Surinam Dollar,5540,Standard local currency units per USD,2017,2017,,7.487661125,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,207,Suriname,SRD,Surinam Dollar,5540,Standard local currency units per USD,2018,2018,,7.462511198,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,210,Sweden,SEK,Swedish Krona,5540,Standard local currency units per USD,2016,2016,,8.561991667,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,210,Sweden,SEK,Swedish Krona,5540,Standard local currency units per USD,2017,2017,,8.548860833,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,210,Sweden,SEK,Swedish Krona,5540,Standard local currency units per USD,2018,2018,,8.692518333,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,211,Switzerland,CHF,Swiss Franc,5540,Standard local currency units per USD,2016,2016,,0.985394394,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,211,Switzerland,CHF,Swiss Franc,5540,Standard local currency units per USD,2017,2017,,0.984691667,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,211,Switzerland,CHF,Swiss Franc,5540,Standard local currency units per USD,2018,2018,,0.977883333,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,212,Syrian Arab Republic,SYP,Syrian Pound,5540,Standard local currency units per USD,2016,2016,,460.2758333,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,212,Syrian Arab Republic,SYP,Syrian Pound,5540,Standard local currency units per USD,2017,2017,,492.6108333,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,212,Syrian Arab Republic,SYP,Syrian Pound,5540,Standard local currency units per USD,2018,2018,,434,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,208,Tajikistan,TJS,Somoni,5540,Standard local currency units per USD,2016,2016,,7.835675,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,208,Tajikistan,TJS,Somoni,5540,Standard local currency units per USD,2017,2017,,8.549741667,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,208,Tajikistan,TJS,Somoni,5540,Standard local currency units per USD,2018,2018,,9.151216667,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,216,Thailand,THB,Baht,5540,Standard local currency units per USD,2016,2016,,35.29638333,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,216,Thailand,THB,Baht,5540,Standard local currency units per USD,2017,2017,,33.93981106,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,216,Thailand,THB,Baht,5540,Standard local currency units per USD,2018,2018,,32.31022574,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,176,Timor-Leste,USD,US Dollar,5540,Standard local currency units per USD,2016,2016,,1,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,176,Timor-Leste,USD,US Dollar,5540,Standard local currency units per USD,2017,2017,,1,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,176,Timor-Leste,USD,US Dollar,5540,Standard local currency units per USD,2018,2018,,1,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,217,Togo,XOF,CFA Franc BCEAO,5540,Standard local currency units per USD,2016,2016,,592.6056151,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,217,Togo,XOF,CFA Franc BCEAO,5540,Standard local currency units per USD,2017,2017,,580.6567496,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,217,Togo,XOF,CFA Franc BCEAO,5540,Standard local currency units per USD,2018,2018,,555.4464584,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,219,Tonga,TOP,Pa?anga,5540,Standard local currency units per USD,2016,2016,,2.215661104,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,219,Tonga,TOP,Pa?anga,5540,Standard local currency units per USD,2017,2017,,2.205972697,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,219,Tonga,TOP,Pa?anga,5540,Standard local currency units per USD,2018,2018,,2.236571476,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,220,Trinidad and Tobago,TTD,Trinidad and Tobago Dollar,5540,Standard local currency units per USD,2016,2016,,6.668966667,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,220,Trinidad and Tobago,TTD,Trinidad and Tobago Dollar,5540,Standard local currency units per USD,2017,2017,,6.779525,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,220,Trinidad and Tobago,TTD,Trinidad and Tobago Dollar,5540,Standard local currency units per USD,2018,2018,,6.77070324,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,222,Tunisia,TND,Tunisian Dinar,5540,Standard local currency units per USD,2016,2016,,2.148033333,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,222,Tunisia,TND,Tunisian Dinar,5540,Standard local currency units per USD,2017,2017,,2.419425,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,222,Tunisia,TND,Tunisian Dinar,5540,Standard local currency units per USD,2018,2018,,2.646866667,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,223,Turkey,TRY,Turkish Lira,5540,Standard local currency units per USD,2016,2016,,3.020134748,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,223,Turkey,TRY,Turkish Lira,5540,Standard local currency units per USD,2017,2017,,3.648132635,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,223,Turkey,TRY,Turkish Lira,5540,Standard local currency units per USD,2018,2018,,4.828370147,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,213,Turkmenistan,TMT,Turkmenistan New Manat,5540,Standard local currency units per USD,2016,2016,,3.5,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,213,Turkmenistan,TMT,Turkmenistan New Manat,5540,Standard local currency units per USD,2017,2017,,3.5,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,213,Turkmenistan,TMT,Turkmenistan New Manat,5540,Standard local currency units per USD,2018,2018,,3.5,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,224,Turks and Caicos Islands,USD,US Dollar,5540,Standard local currency units per USD,2016,2016,,1,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,224,Turks and Caicos Islands,USD,US Dollar,5540,Standard local currency units per USD,2017,2017,,1,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,224,Turks and Caicos Islands,USD,US Dollar,5540,Standard local currency units per USD,2018,2018,,1,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,227,Tuvalu,AUD,Australian Dollar,5540,Standard local currency units per USD,2016,2016,,1.345213976,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,227,Tuvalu,AUD,Australian Dollar,5540,Standard local currency units per USD,2017,2017,,1.304758077,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,227,Tuvalu,AUD,Australian Dollar,5540,Standard local currency units per USD,2018,2018,,1.338412147,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,226,Uganda,UGX,Uganda Shilling,5540,Standard local currency units per USD,2016,2016,,3420.098007,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,226,Uganda,UGX,Uganda Shilling,5540,Standard local currency units per USD,2017,2017,,3611.224458,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,226,Uganda,UGX,Uganda Shilling,5540,Standard local currency units per USD,2018,2018,,3727.071722,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,230,Ukraine,UAH,Hryvnia,5540,Standard local currency units per USD,2016,2016,,25.55133412,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,230,Ukraine,UAH,Hryvnia,5540,Standard local currency units per USD,2017,2017,,26.5966063,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,230,Ukraine,UAH,Hryvnia,5540,Standard local currency units per USD,2018,2018,,27.20049233,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,225,United Arab Emirates,AED,UAE Dirham,5540,Standard local currency units per USD,2016,2016,,3.6725,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,225,United Arab Emirates,AED,UAE Dirham,5540,Standard local currency units per USD,2017,2017,,3.6725,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,225,United Arab Emirates,AED,UAE Dirham,5540,Standard local currency units per USD,2018,2018,,3.6725,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,229,United Kingdom of Great Britain and Northern Ireland,GBP,Pound Sterling,5540,Standard local currency units per USD,2016,2016,,0.740634464,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,229,United Kingdom of Great Britain and Northern Ireland,GBP,Pound Sterling,5540,Standard local currency units per USD,2017,2017,,0.777002598,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,229,United Kingdom of Great Britain and Northern Ireland,GBP,Pound Sterling,5540,Standard local currency units per USD,2018,2018,,0.749581638,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,215,United Republic of Tanzania,TZS,Tanzanian Shilling,5540,Standard local currency units per USD,2016,2016,,2177.085954,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,215,United Republic of Tanzania,TZS,Tanzanian Shilling,5540,Standard local currency units per USD,2017,2017,,2228.857629,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,215,United Republic of Tanzania,TZS,Tanzanian Shilling,5540,Standard local currency units per USD,2018,2018,,2263.780634,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,231,United States of America,USD,US Dollar,5540,Standard local currency units per USD,2016,2016,,1,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,231,United States of America,USD,US Dollar,5540,Standard local currency units per USD,2017,2017,,1,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,231,United States of America,USD,US Dollar,5540,Standard local currency units per USD,2018,2018,,1,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,234,Uruguay,UYU,Peso Uruguayo,5540,Standard local currency units per USD,2016,2016,,30.1626,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,234,Uruguay,UYU,Peso Uruguayo,5540,Standard local currency units per USD,2017,2017,,28.6764,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,234,Uruguay,UYU,Peso Uruguayo,5540,Standard local currency units per USD,2018,2018,,30.72525833,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,235,Uzbekistan,UZS,Uzbekistan Sum,5540,Standard local currency units per USD,2016,2016,,2965.253499,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,235,Uzbekistan,UZS,Uzbekistan Sum,5540,Standard local currency units per USD,2017,2017,,5113.878946,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,235,Uzbekistan,UZS,Uzbekistan Sum,5540,Standard local currency units per USD,2018,2018,,8069.606237,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,155,Vanuatu,VUV,Vatu,5540,Standard local currency units per USD,2016,2016,,108.475,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,155,Vanuatu,VUV,Vatu,5540,Standard local currency units per USD,2017,2017,,107.8208333,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,155,Vanuatu,VUV,Vatu,5540,Standard local currency units per USD,2018,2018,,110.1683333,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,236,Venezuela (Bolivarian Republic of),VEF,Bol?var,5540,Standard local currency units per USD,2016,2016,,73.00382795,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,236,Venezuela (Bolivarian Republic of),VEF,Bol?var,5540,Standard local currency units per USD,2017,2017,,607.6882244,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,236,Venezuela (Bolivarian Republic of),VEF,Bol?var,5540,Standard local currency units per USD,2018,2018,,388549.2935,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,237,Viet Nam,VND,Dong,5540,Standard local currency units per USD,2016,2016,,21935.00083,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,237,Viet Nam,VND,Dong,5540,Standard local currency units per USD,2017,2017,,22370.08667,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,237,Viet Nam,VND,Dong,5540,Standard local currency units per USD,2018,2018,,22602.05,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,249,Yemen,YER,Yemeni Rial,5540,Standard local currency units per USD,2016,2016,,241.2696825,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,249,Yemen,YER,Yemeni Rial,5540,Standard local currency units per USD,2017,2017,,250.25,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,249,Yemen,YER,Yemeni Rial,5540,Standard local currency units per USD,2018,2018,,250.25,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,251,Zambia,ZMW,Zambian Kwacha,5540,Standard local currency units per USD,2016,2016,,10.31305323,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,251,Zambia,ZMW,Zambian Kwacha,5540,Standard local currency units per USD,2017,2017,,9.51950142,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,251,Zambia,ZMW,Zambian Kwacha,5540,Standard local currency units per USD,2018,2018,,10.45814322,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,181,Zimbabwe,USD,US Dollar,5540,Standard local currency units per USD,2016,2016,,1,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,181,Zimbabwe,USD,US Dollar,5540,Standard local currency units per USD,2017,2017,,1,X,International reliable sources,Data from UNSD AMA
PE,Exchange rates - Annual,181,Zimbabwe,USD,US Dollar,5540,Standard local currency units per USD,2018,2018,,1,X,International reliable sources,Data from UNSD AMA
